Kd_Kecamatan,Kd_Kota,NamaKecamatan,Created_at,Modified_at,Delete_at
1208032,1208,AEK LEDONG,2022-08-22 10:19:08.316474,,
1208040,1208,SEI KEPAYANG,2022-08-22 10:19:08.316474,,
1208041,1208,SEI KEPAYANG BARAT,2022-08-22 10:19:08.316474,,
1208042,1208,SEI KEPAYANG TIMUR,2022-08-22 10:19:08.316474,,
1208050,1208,TANJUNG BALAI,2022-08-22 10:19:08.316474,,
1208060,1208,SIMPANG EMPAT,2022-08-22 10:19:08.316474,,
1208061,1208,TELUK DALAM,2022-08-22 10:19:08.316474,,
1208070,1208,AIR BATU,2022-08-22 10:19:08.316474,,
1208071,1208,SEI DADAP,2022-08-22 10:19:08.316474,,
1208080,1208,BUNTU PANE,2022-08-22 10:19:08.316474,,
1208081,1208,TINGGI RAJA,2022-08-22 10:19:08.316474,,
1208082,1208,SETIA JANJI,2022-08-22 10:19:08.316474,,
1208090,1208,MERANTI,2022-08-22 10:19:08.316474,,
1208091,1208,PULO BANDRING,2022-08-22 10:19:08.316474,,
1208092,1208,RAWANG PANCA ARGA,2022-08-22 10:19:08.316474,,
1208100,1208,AIR JOMAN,2022-08-22 10:19:08.316474,,
1208101,1208,SILAU LAUT,2022-08-22 10:19:08.316474,,
1208160,1208,KISARAN BARAT,2022-08-22 10:19:08.316474,,
1208170,1208,KISARAN TIMUR,2022-08-22 10:19:08.316474,,
1209010,1209,SILIMAKUTA,2022-08-22 10:19:08.316474,,
1209011,1209,PEMATANG SILIMAHUTA,2022-08-22 10:19:08.316474,,
1209020,1209,PURBA,2022-08-22 10:19:08.316474,,
1209021,1209,HARANGGAOL HORISON,2022-08-22 10:19:08.316474,,
1209040,1209,SIDAMANIK,2022-08-22 10:19:08.316474,,
1209041,1209,PEMATANG SIDAMANIK,2022-08-22 10:19:08.316474,,
1209050,1209,GIRSANG SIPANGAN BOLON,2022-08-22 10:19:08.316474,,
1209060,1209,TANAH JAWA,2022-08-22 10:19:08.316474,,
1209061,1209,HATONDUHAN,2022-08-22 10:19:08.316474,,
1209070,1209,DOLOK PANRIBUAN,2022-08-22 10:19:08.316474,,
1209080,1209,JORLANG HATARAN,2022-08-22 10:19:08.316474,,
1209090,1209,PANEI,2022-08-22 10:19:08.316474,,
1209091,1209,PANOMBEAN PANEI,2022-08-22 10:19:08.316474,,
1209100,1209,RAYA,2022-08-22 10:19:08.316474,,
1209101,1209,DOLOG MASAGAL,2022-08-22 10:19:08.316474,,
1209110,1209,DOLOK SILAU,2022-08-22 10:19:08.316474,,
1209120,1209,SILAU KAHEAN,2022-08-22 10:19:08.316474,,
1209130,1209,RAYA KAHEAN,2022-08-22 10:19:08.316474,,
1209140,1209,TAPIAN DOLOK,2022-08-22 10:19:08.316474,,
1209150,1209,DOLOK BATU NANGGAR,2022-08-22 10:19:08.316474,,
1209160,1209,SIANTAR,2022-08-22 10:19:08.316474,,
1209161,1209,GUNUNG MALELA,2022-08-22 10:19:08.316474,,
1209162,1209,GUNUNG MALIGAS,2022-08-22 10:19:08.316474,,
1209170,1209,HUTABAYU RAJA,2022-08-22 10:19:08.316474,,
1209171,1209,JAWA MARAJA BAH JAMBI,2022-08-22 10:19:08.316474,,
1209180,1209,PEMATANG BANDAR,2022-08-22 10:19:08.316474,,
1209181,1209,BANDAR HULUAN,2022-08-22 10:19:08.316474,,
1209190,1209,BANDAR,2022-08-22 10:19:08.316474,,
1209191,1209,BANDAR MASILAM,2022-08-22 10:19:08.316474,,
1209200,1209,BOSAR MALIGAS,2022-08-22 10:19:08.316474,,
1209210,1209,UJUNG PADANG,2022-08-22 10:19:08.316474,,
1210030,1210,SIDIKALANG,2022-08-22 10:19:08.316474,,
1210031,1210,BERAMPU,2022-08-22 10:19:08.316474,,
1210032,1210,SITINJO,2022-08-22 10:19:08.316474,,
1210040,1210,PARBULUAN,2022-08-22 10:19:08.316474,,
1210050,1210,SUMBUL,2022-08-22 10:19:08.316474,,
1210051,1210,SILAHISABUNGAN,2022-08-22 10:19:08.316474,,
1210060,1210,SILIMA PUNGGA-PUNGGA,2022-08-22 10:19:08.316474,,
1210061,1210,LAE PARIRA,2022-08-22 10:19:08.316474,,
1210070,1210,SIEMPAT NEMPU,2022-08-22 10:19:08.316474,,
1210080,1210,SIEMPAT NEMPU HULU,2022-08-22 10:19:08.316474,,
1210090,1210,SIEMPAT NEMPU HILIR,2022-08-22 10:19:08.316474,,
1210100,1210,TIGA LINGGA,2022-08-22 10:19:08.316474,,
1210101,1210,GUNUNG SITEMBER,2022-08-22 10:19:08.316474,,
1210110,1210,PEGAGAN HILIR,2022-08-22 10:19:08.316474,,
1210120,1210,TANAH PINEM,2022-08-22 10:19:08.316474,,
1211010,1211,MARDINGDING,2022-08-22 10:19:08.316474,,
1211020,1211,LAUBALENG,2022-08-22 10:19:08.316474,,
1211030,1211,TIGA BINANGA,2022-08-22 10:19:08.316474,,
1211040,1211,JUHAR,2022-08-22 10:19:08.316474,,
1211050,1211,MUNTE,2022-08-22 10:19:08.316474,,
1211060,1211,KUTA BULUH,2022-08-22 10:19:08.316474,,
1211070,1211,PAYUNG,2022-08-22 10:19:08.316474,,
1211071,1211,TIGANDERKET,2022-08-22 10:19:08.316474,,
1211080,1211,SIMPANG EMPAT,2022-08-22 10:19:08.316474,,
1211081,1211,NAMAN TERAN,2022-08-22 10:19:08.316474,,
1211082,1211,MERDEKA,2022-08-22 10:19:08.316474,,
1211090,1211,KABANJAHE,2022-08-22 10:19:08.316474,,
1211100,1211,BERASTAGI,2022-08-22 10:19:08.316474,,
1211110,1211,TIGAPANAH,2022-08-22 10:19:08.316474,,
1211111,1211,DOLAT RAYAT,2022-08-22 10:19:08.316474,,
1211120,1211,MEREK,2022-08-22 10:19:08.316474,,
1211130,1211,BARUSJAHE,2022-08-22 10:19:08.316474,,
1212010,1212,GUNUNG MERIAH,2022-08-22 10:19:08.316474,,
1212020,1212,SINEMBAH TANJUNG MUDA HULU,2022-08-22 10:19:08.316474,,
1212030,1212,SIBOLANGIT,2022-08-22 10:19:08.316474,,
1212040,1212,KUTALIMBARU,2022-08-22 10:19:08.316474,,
1212050,1212,PANCUR BATU,2022-08-22 10:19:08.316474,,
1212060,1212,NAMO RAMBE,2022-08-22 10:19:08.316474,,
1212070,1212,BIRU-BIRU,2022-08-22 10:19:08.316474,,
1212080,1212,SINEMBAH TANJUNG MUDA HILIR,2022-08-22 10:19:08.316474,,
1212090,1212,BANGUN PURBA,2022-08-22 10:19:08.316474,,
1212190,1212,GALANG,2022-08-22 10:19:08.316474,,
1212200,1212,TANJUNG MORAWA,2022-08-22 10:19:08.316474,,
1212210,1212,PATUMBAK,2022-08-22 10:19:08.316474,,
1212220,1212,DELI TUA,2022-08-22 10:19:08.316474,,
1212230,1212,SUNGGAL,2022-08-22 10:19:08.316474,,
1212240,1212,HAMPARAN PERAK,2022-08-22 10:19:08.316474,,
1212250,1212,LABUHAN DELI,2022-08-22 10:19:08.316474,,
1212260,1212,PERCUT SEI TUAN,2022-08-22 10:19:08.316474,,
1212270,1212,BATANG KUIS,2022-08-22 10:19:08.316474,,
1212280,1212,PANTAI LABU,2022-08-22 10:19:08.316474,,
1212290,1212,BERINGIN,2022-08-22 10:19:08.316474,,
1212300,1212,LUBUK PAKAM,2022-08-22 10:19:08.316474,,
1212310,1212,PAGAR MERBAU,2022-08-22 10:19:08.316474,,
1213010,1213,BOHOROK,2022-08-22 10:19:08.316474,,
1213011,1213,SIRAPIT,2022-08-22 10:19:08.316474,,
1213020,1213,SALAPIAN,2022-08-22 10:19:08.316474,,
1213021,1213,KUTAMBARU,2022-08-22 10:19:08.316474,,
1213030,1213,SEI BINGAI,2022-08-22 10:19:08.316474,,
1213040,1213,KUALA,2022-08-22 10:19:08.316474,,
1213050,1213,SELESAI,2022-08-22 10:19:08.316474,,
1213060,1213,BINJAI,2022-08-22 10:19:08.316474,,
1213070,1213,STABAT,2022-08-22 10:19:08.316474,,
1213080,1213,WAMPU,2022-08-22 10:19:08.316474,,
1213090,1213,BATANG SERANGAN,2022-08-22 10:19:08.316474,,
1213100,1213,SAWIT SEBERANG,2022-08-22 10:19:08.316474,,
1213110,1213,PADANG TUALANG,2022-08-22 10:19:08.316474,,
1213120,1213,HINAI,2022-08-22 10:19:08.316474,,
1213130,1213,SECANGGANG,2022-08-22 10:19:08.316474,,
1213140,1213,TANJUNG PURA,2022-08-22 10:19:08.316474,,
1213150,1213,GEBANG,2022-08-22 10:19:08.316474,,
1213160,1213,BABALAN,2022-08-22 10:19:08.316474,,
1213170,1213,SEI LEPAN,2022-08-22 10:19:08.316474,,
1213180,1213,BRANDAN BARAT,2022-08-22 10:19:08.316474,,
1213190,1213,BESITANG,2022-08-22 10:19:08.316474,,
1213200,1213,PANGKALAN SUSU,2022-08-22 10:19:08.316474,,
1213201,1213,PEMATANG JAYA,2022-08-22 10:19:08.316474,,
1214010,1214,HIBALA,2022-08-22 10:19:08.316474,,
1214011,1214,TANAH MASA,2022-08-22 10:19:08.316474,,
1214020,1214,PULAU-PULAU BATU,2022-08-22 10:19:08.316474,,
1214021,1214,PULAU-PULAU BATU TIMUR,2022-08-22 10:19:08.316474,,
1214022,1214,SIMUK,2022-08-22 10:19:08.316474,,
1214023,1214,PULAU-PULAU BATU BARAT,2022-08-22 10:19:08.316474,,
1214024,1214,PULAU-PULAU BATU UTARA,2022-08-22 10:19:08.316474,,
1214030,1214,TELUK DALAM,2022-08-22 10:19:08.316474,,
1214031,1214,FANAYAMA,2022-08-22 10:19:08.316474,,
1214032,1214,TOMA,2022-08-22 10:19:08.316474,,
1214033,1214,MANIAMOLO,2022-08-22 10:19:08.316474,,
1214034,1214,MAZINO,2022-08-22 10:19:08.316474,,
1214035,1214,LUAHAGUNDRE MANIAMOLO,2022-08-22 10:19:08.316474,,
1214036,1214,ONOLALU,2022-08-22 10:19:08.316474,,
1214040,1214,AMANDRAYA,2022-08-22 10:19:08.316474,,
1214041,1214,ARAMO,2022-08-22 10:19:08.316474,,
1214042,1214,ULUSUSUA,2022-08-22 10:19:08.316474,,
1214050,1214,LAHUSA,2022-08-22 10:19:08.316474,,
1214051,1214,SIDUAORI,2022-08-22 10:19:08.316474,,
1214052,1214,SOMAMBAWA,2022-08-22 10:19:08.316474,,
1214060,1214,GOMO,2022-08-22 10:19:08.316474,,
1214061,1214,SUSUA,2022-08-22 10:19:08.316474,,
1214062,1214,MAZO,2022-08-22 10:19:08.316474,,
1214063,1214,UMBUNASI,2022-08-22 10:19:08.316474,,
1214064,1214,IDANOTAE,2022-08-22 10:19:08.316474,,
1214065,1214,ULUIDANOTAE,2022-08-22 10:19:08.316474,,
1214066,1214,BORONADU,2022-08-22 10:19:08.316474,,
1214070,1214,LOLOMATUA,2022-08-22 10:19:08.316474,,
1214071,1214,ULUNOYO,2022-08-22 10:19:08.316474,,
1214072,1214,HURUNA,2022-08-22 10:19:08.316474,,
1214080,1214,LOLOWA'U,2022-08-22 10:19:08.316474,,
1214081,1214,HILIMEGAI,2022-08-22 10:19:08.316474,,
1214082,1214,OOU,2022-08-22 10:19:08.316474,,
1214083,1214,ONOHAZUMBA,2022-08-22 10:19:08.316474,,
1214084,1214,HILISALAWAAHE,2022-08-22 10:19:08.316474,,
1215010,1215,PAKKAT,2022-08-22 10:19:08.316474,,
1215020,1215,ONAN GANJANG,2022-08-22 10:19:08.316474,,
1215030,1215,SIJAMA POLANG,2022-08-22 10:19:08.316474,,
1215040,1215,DOLOK SANGGUL,2022-08-22 10:19:08.316474,,
1215050,1215,LINTONG NIHUTA,2022-08-22 10:19:08.316474,,
1215060,1215,PARANGINAN,2022-08-22 10:19:08.316474,,
1215070,1215,BAKTI RAJA,2022-08-22 10:19:08.316474,,
1215080,1215,POLLUNG,2022-08-22 10:19:08.316474,,
1215090,1215,PARLILITAN,2022-08-22 10:19:08.316474,,
1215100,1215,TARA BINTANG,2022-08-22 10:19:08.316474,,
1216010,1216,SALAK,2022-08-22 10:19:08.316474,,
1216011,1216,SITELLU TALI URANG JEHE,2022-08-22 10:19:08.316474,,
1216012,1216,PAGINDAR,2022-08-22 10:19:08.316474,,
1216013,1216,SITELLU TALI URANG JULU,2022-08-22 10:19:08.316474,,
1216014,1216,PERGETTENG-GETTENG SENGKUT,2022-08-22 10:19:08.316474,,
1216020,1216,KERAJAAN,2022-08-22 10:19:08.316474,,
1216021,1216,TINADA,2022-08-22 10:19:08.316474,,
1216022,1216,SIEMPAT RUBE,2022-08-22 10:19:08.316474,,
1217010,1217,SIANJUR MULA MULA,2022-08-22 10:19:08.316474,,
1217020,1217,HARIAN,2022-08-22 10:19:08.316474,,
1217030,1217,SITIO-TIO,2022-08-22 10:19:08.316474,,
1217040,1217,ONAN RUNGGU,2022-08-22 10:19:08.316474,,
1217050,1217,NAINGGOLAN,2022-08-22 10:19:08.316474,,
1217060,1217,PALIPI,2022-08-22 10:19:08.316474,,
1217070,1217,RONGGUR NIHUTA,2022-08-22 10:19:08.316474,,
1217080,1217,PANGURURAN,2022-08-22 10:19:08.316474,,
1217090,1217,SIMANINDO,2022-08-22 10:19:08.316474,,
1218010,1218,KOTARIH,2022-08-22 10:19:08.316474,,
1218011,1218,SILINDA,2022-08-22 10:19:08.316474,,
1218012,1218,BINTANG BAYU,2022-08-22 10:19:08.316474,,
1218020,1218,DOLOK MASIHUL,2022-08-22 10:19:08.316474,,
1218021,1218,SERBAJADI,2022-08-22 10:19:08.316474,,
1218030,1218,SIPISPIS,2022-08-22 10:19:08.316474,,
1218040,1218,DOLOK MERAWAN,2022-08-22 10:19:08.316474,,
1218050,1218,TEBINGTINGGI,2022-08-22 10:19:08.316474,,
1218051,1218,TEBING SYAHBANDAR,2022-08-22 10:19:08.316474,,
1218060,1218,BANDAR KHALIPAH,2022-08-22 10:19:08.316474,,
1218070,1218,TANJUNG BERINGIN,2022-08-22 10:19:08.316474,,
1218080,1218,SEI RAMPAH,2022-08-22 10:19:08.316474,,
1218081,1218,SEI BAMBAN,2022-08-22 10:19:08.316474,,
1218090,1218,TELUK MENGKUDU,2022-08-22 10:19:08.316474,,
1218100,1218,PERBAUNGAN,2022-08-22 10:19:08.316474,,
1218101,1218,PEGAJAHAN,2022-08-22 10:19:08.316474,,
1218110,1218,PANTAI CERMIN,2022-08-22 10:19:08.316474,,
1219010,1219,SEI BALAI,2022-08-22 10:19:08.316474,,
1219020,1219,TANJUNG TIRAM,2022-08-22 10:19:08.316474,,
1219021,1219,NIBUNG HANGUS,2022-08-22 10:19:08.316474,,
1219030,1219,TALAWI,2022-08-22 10:19:08.316474,,
1219031,1219,DATUK TANAH DATAR,2022-08-22 10:19:08.316474,,
1219040,1219,LIMAPULUH,2022-08-22 10:19:08.316474,,
1219041,1219,LIMA PULUH PESISIR,2022-08-22 10:19:08.316474,,
1219042,1219,DATUK LIMA PULUH,2022-08-22 10:19:08.316474,,
1219050,1219,AIR PUTIH,2022-08-22 10:19:08.316474,,
1219060,1219,SEI SUKA,2022-08-22 10:19:08.316474,,
1219061,1219,LAUT TADOR,2022-08-22 10:19:08.316474,,
1219070,1219,MEDANG DERAS,2022-08-22 10:19:08.316474,,
1220010,1220,BATANG ONANG,2022-08-22 10:19:08.316474,,
1220020,1220,PADANG BOLAK JULU,2022-08-22 10:19:08.316474,,
1220030,1220,PORTIBI,2022-08-22 10:19:08.316474,,
1220040,1220,PADANG BOLAK,2022-08-22 10:19:08.316474,,
1220041,1220,PADANG BOLAK TENGGARA,2022-08-22 10:19:08.316474,,
1220050,1220,SIMANGAMBAT,2022-08-22 10:19:08.316474,,
1220051,1220,UJUNG BATU,2022-08-22 10:19:08.316474,,
1220060,1220,HALONGONAN,2022-08-22 10:19:08.316474,,
1220061,1220,HALONGONAN TIMUR,2022-08-22 10:19:08.316474,,
1220070,1220,DOLOK,2022-08-22 10:19:08.316474,,
1220080,1220,DOLOK SIGOMPULON,2022-08-22 10:19:08.316474,,
1220090,1220,HULU SIHAPAS,2022-08-22 10:19:08.316474,,
1221010,1221,SOSOPAN,2022-08-22 10:19:08.316474,,
1221020,1221,ULU BARUMUN,2022-08-22 10:19:08.316474,,
1221030,1221,BARUMUN,2022-08-22 10:19:08.316474,,
1221031,1221,BARUMUN SELATAN,2022-08-22 10:19:08.316474,,
1221040,1221,LUBUK BARUMUN,2022-08-22 10:19:08.316474,,
1221050,1221,SOSA,2022-08-22 10:19:08.316474,,
1221060,1221,BATANG LUBU SUTAM,2022-08-22 10:19:08.316474,,
1221070,1221,HUTA RAJA TINGGI,2022-08-22 10:19:08.316474,,
1221080,1221,HURISTAK,2022-08-22 10:19:08.316474,,
1221090,1221,BARUMUN TENGAH,2022-08-22 10:19:08.316474,,
1221091,1221,AEK NABARA BARUMUN,2022-08-22 10:19:08.316474,,
1221092,1221,SIHAPAS BARUMUN,2022-08-22 10:19:08.316474,,
1222010,1222,SUNGAI KANAN,2022-08-22 10:19:08.316474,,
1222020,1222,TORGAMBA,2022-08-22 10:19:08.316474,,
1222030,1222,KOTA PINANG,2022-08-22 10:19:08.316474,,
1222040,1222,SILANGKITANG,2022-08-22 10:19:08.316474,,
1222050,1222,KAMPUNG RAKYAT,2022-08-22 10:19:08.316474,,
1223010,1223,NA IX-X,2022-08-22 10:19:08.316474,,
1223020,1223,MARBAU,2022-08-22 10:19:08.316474,,
1223030,1223,AEK KUO,2022-08-22 10:19:08.316474,,
1223040,1223,AEK NATAS,2022-08-22 10:19:08.316474,,
1223050,1223,KUALUH SELATAN,2022-08-22 10:19:08.316474,,
1223060,1223,KUALUH HILIR,2022-08-22 10:19:08.316474,,
1223070,1223,KUALUH HULU,2022-08-22 10:19:08.316474,,
1223080,1223,KUALUH LEIDONG,2022-08-22 10:19:08.316474,,
1224010,1224,TUGALA OYO,2022-08-22 10:19:08.316474,,
1224020,1224,ALASA,2022-08-22 10:19:08.316474,,
1224030,1224,ALASA TALU MUZOI,2022-08-22 10:19:08.316474,,
1224040,1224,NAMOHALU ESIWA,2022-08-22 10:19:08.316474,,
1224050,1224,SITOLU ORI,2022-08-22 10:19:08.316474,,
1224060,1224,TUHEMBERUA,2022-08-22 10:19:08.316474,,
1224070,1224,SAWO,2022-08-22 10:19:08.316474,,
1224080,1224,LOTU,2022-08-22 10:19:08.316474,,
1224090,1224,LAHEWA TIMUR,2022-08-22 10:19:08.316474,,
1224100,1224,AFULU,2022-08-22 10:19:08.316474,,
1224110,1224,LAHEWA,2022-08-22 10:19:08.316474,,
1225010,1225,SIROMBU,2022-08-22 10:19:08.316474,,
1225020,1225,LAHOMI,2022-08-22 10:19:08.316474,,
1225030,1225,ULU MORO O,2022-08-22 10:19:08.316474,,
1225040,1225,LOLOFITU MOI,2022-08-22 10:19:08.316474,,
1225050,1225,MANDREHE UTARA,2022-08-22 10:19:08.316474,,
1225060,1225,MANDREHE,2022-08-22 10:19:08.316474,,
1225070,1225,MANDREHE BARAT,2022-08-22 10:19:08.316474,,
1225080,1225,MORO O,2022-08-22 10:19:08.316474,,
1271010,1271,SIBOLGA UTARA,2022-08-22 10:19:08.316474,,
1271020,1271,SIBOLGA KOTA,2022-08-22 10:19:08.316474,,
1271030,1271,SIBOLGA SELATAN,2022-08-22 10:19:08.316474,,
1271031,1271,SIBOLGA SAMBAS,2022-08-22 10:19:08.316474,,
1272010,1272,DATUK BANDAR,2022-08-22 10:19:08.316474,,
1272011,1272,DATUK BANDAR TIMUR,2022-08-22 10:19:08.316474,,
1272020,1272,TANJUNG BALAI SELATAN,2022-08-22 10:19:08.316474,,
1272030,1272,TANJUNG BALAI UTARA,2022-08-22 10:19:08.316474,,
1272040,1272,SEI TUALANG RASO,2022-08-22 10:19:08.316474,,
1272050,1272,TELUK NIBUNG,2022-08-22 10:19:08.316474,,
1273010,1273,SIANTAR MARIHAT,2022-08-22 10:19:08.316474,,
1273011,1273,SIANTAR MARIMBUN,2022-08-22 10:19:08.316474,,
1273020,1273,SIANTAR SELATAN,2022-08-22 10:19:08.316474,,
1273030,1273,SIANTAR BARAT,2022-08-22 10:19:08.316474,,
1273040,1273,SIANTAR UTARA,2022-08-22 10:19:08.316474,,
1273050,1273,SIANTAR TIMUR,2022-08-22 10:19:08.316474,,
1273060,1273,SIANTAR MARTOBA,2022-08-22 10:19:08.316474,,
1273061,1273,SIANTAR SITALASARI,2022-08-22 10:19:08.316474,,
1274010,1274,PADANG HULU,2022-08-22 10:19:08.316474,,
1274011,1274,TEBING TINGGI KOTA,2022-08-22 10:19:08.316474,,
1274020,1274,RAMBUTAN,2022-08-22 10:19:08.316474,,
1274021,1274,BAJENIS,2022-08-22 10:19:08.316474,,
1274030,1274,PADANG HILIR,2022-08-22 10:19:08.316474,,
1275010,1275,MEDAN TUNTUNGAN,2022-08-22 10:19:08.316474,,
1275020,1275,MEDAN JOHOR,2022-08-22 10:19:08.316474,,
1275030,1275,MEDAN AMPLAS,2022-08-22 10:19:08.316474,,
1275040,1275,MEDAN DENAI,2022-08-22 10:19:08.316474,,
1275050,1275,MEDAN AREA,2022-08-22 10:19:08.316474,,
1275060,1275,MEDAN KOTA,2022-08-22 10:19:08.316474,,
1275070,1275,MEDAN MAIMUN,2022-08-22 10:19:08.316474,,
1275080,1275,MEDAN POLONIA,2022-08-22 10:19:08.316474,,
1275090,1275,MEDAN BARU,2022-08-22 10:19:08.316474,,
1275100,1275,MEDAN SELAYANG,2022-08-22 10:19:08.316474,,
1275110,1275,MEDAN SUNGGAL,2022-08-22 10:19:08.316474,,
1275120,1275,MEDAN HELVETIA,2022-08-22 10:19:08.316474,,
1275130,1275,MEDAN PETISAH,2022-08-22 10:19:08.316474,,
1275140,1275,MEDAN BARAT,2022-08-22 10:19:08.316474,,
1275150,1275,MEDAN TIMUR,2022-08-22 10:19:08.316474,,
1275160,1275,MEDAN PERJUANGAN,2022-08-22 10:19:08.316474,,
1275170,1275,MEDAN TEMBUNG,2022-08-22 10:19:08.316474,,
1275180,1275,MEDAN DELI,2022-08-22 10:19:08.316474,,
1275190,1275,MEDAN LABUHAN,2022-08-22 10:19:08.316474,,
1275200,1275,MEDAN MARELAN,2022-08-22 10:19:08.316474,,
1275210,1275,MEDAN BELAWAN,2022-08-22 10:19:08.316474,,
1276010,1276,BINJAI SELATAN,2022-08-22 10:19:08.316474,,
1276020,1276,BINJAI KOTA,2022-08-22 10:19:08.316474,,
1276030,1276,BINJAI TIMUR,2022-08-22 10:19:08.316474,,
1276040,1276,BINJAI UTARA,2022-08-22 10:19:08.316474,,
1276050,1276,BINJAI BARAT,2022-08-22 10:19:08.316474,,
1277010,1277,PADANGSIDIMPUAN TENGGARA,2022-08-22 10:19:08.316474,,
1277020,1277,PADANGSIDIMPUAN SELATAN,2022-08-22 10:19:08.316474,,
1277030,1277,PADANGSIDIMPUAN BATUNADUA,2022-08-22 10:19:08.316474,,
1277040,1277,PADANGSIDIMPUAN UTARA,2022-08-22 10:19:08.316474,,
1277050,1277,PADANGSIDIMPUAN HUTAIMBARU,2022-08-22 10:19:08.316474,,
1277051,1277,PADANGSIDIMPUAN ANGKOLA JULU,2022-08-22 10:19:08.316474,,
1278010,1278,GUNUNGSITOLI IDANOI,2022-08-22 10:19:08.316474,,
1278020,1278,GUNUNGSITOLI SELATAN,2022-08-22 10:19:08.316474,,
1278030,1278,GUNUNGSITOLI BARAT,2022-08-22 10:19:08.316474,,
1278040,1278,GUNUNG SITOLI,2022-08-22 10:19:08.316474,,
1278050,1278,GUNUNGSITOLI ALO OA,2022-08-22 10:19:08.316474,,
1278060,1278,GUNUNGSITOLI UTARA,2022-08-22 10:19:08.316474,,
1301011,1301,PAGAI SELATAN,2022-08-22 10:19:08.316474,,
1301012,1301,SIKAKAP,2022-08-22 10:19:08.316474,,
1301013,1301,PAGAI UTARA,2022-08-22 10:19:08.316474,,
1301021,1301,SIPORA SELATAN,2022-08-22 10:19:08.316474,,
1301022,1301,SIPORA UTARA,2022-08-22 10:19:08.316474,,
1301030,1301,SIBERUT SELATAN,2022-08-22 10:19:08.316474,,
1301031,1301,SEBERUT BARAT DAYA,2022-08-22 10:19:08.316474,,
1301032,1301,SIBERUT TENGAH,2022-08-22 10:19:08.316474,,
1301040,1301,SIBERUT UTARA,2022-08-22 10:19:08.316474,,
1301041,1301,SIBERUT BARAT,2022-08-22 10:19:08.316474,,
1302011,1302,SILAUT,2022-08-22 10:19:08.316474,,
1302012,1302,LUNANG,2022-08-22 10:19:08.316474,,
1302020,1302,BASA AMPEK BALAI TAPAN,2022-08-22 10:19:08.316474,,
1302021,1302,RANAH AMPEK HULU TAPAN,2022-08-22 10:19:08.316474,,
1302030,1302,PANCUNG SOAL,2022-08-22 10:19:08.316474,,
1302031,1302,AIRPURA,2022-08-22 10:19:08.316474,,
1302040,1302,LINGGO SARI BAGANTI,2022-08-22 10:19:08.316474,,
1302050,1302,RANAH PESISIR,2022-08-22 10:19:08.316474,,
1302060,1302,LENGAYANG,2022-08-22 10:19:08.316474,,
1302070,1302,SUTERA,2022-08-22 10:19:08.316474,,
1302080,1302,BATANG KAPAS,2022-08-22 10:19:08.316474,,
1302090,1302,IV JURAI,2022-08-22 10:19:08.316474,,
1302100,1302,BAYANG,2022-08-22 10:19:08.316474,,
1302101,1302,IV  NAGARI BAYANG UTARA,2022-08-22 10:19:08.316474,,
1302110,1302,KOTO XI TARUSAN,2022-08-22 10:19:08.316474,,
1303040,1303,PANTAI CERMIN,2022-08-22 10:19:08.316474,,
1303050,1303,LEMBAH GUMANTI,2022-08-22 10:19:08.316474,,
1303051,1303,HILIRAN GUMANTI,2022-08-22 10:19:08.316474,,
1303060,1303,PAYUNG SEKAKI,2022-08-22 10:19:08.316474,,
1303061,1303,TIGO LURAH,2022-08-22 10:19:08.316474,,
1303070,1303,LEMBANG JAYA,2022-08-22 10:19:08.316474,,
1303071,1303,DANAU KEMBAR,2022-08-22 10:19:08.316474,,
1303080,1303,GUNUNG TALANG,2022-08-22 10:19:08.316474,,
1303090,1303,BUKIT SUNDI,2022-08-22 10:19:08.316474,,
1303100,1303,IX KOTO SUNGAI LASI,2022-08-22 10:19:08.316474,,
1303110,1303,KUBUNG,2022-08-22 10:19:08.316474,,
1303120,1303,X KOTO DIATAS,2022-08-22 10:19:08.316474,,
1303130,1303,X KOTO SINGKARAK,2022-08-22 10:19:08.316474,,
1303140,1303,JUNJUNG SIRIH,2022-08-22 10:19:08.316474,,
1304050,1304,KAMANG BARU,2022-08-22 10:19:08.316474,,
1304060,1304,TANJUNG GADANG,2022-08-22 10:19:08.316474,,
1304070,1304,SIJUNJUNG,2022-08-22 10:19:08.316474,,
1304071,1304,LUBUK TAROK,2022-08-22 10:19:08.316474,,
1304080,1304,IV NAGARI,2022-08-22 10:19:08.316474,,
1304090,1304,KUPITAN,2022-08-22 10:19:08.316474,,
1304100,1304,KOTO TUJUH,2022-08-22 10:19:08.316474,,
1304110,1304,SUMPUR KUDUS,2022-08-22 10:19:08.316474,,
1305010,1305,SEPULUH KOTO,2022-08-22 10:19:08.316474,,
1305020,1305,BATIPUH,2022-08-22 10:19:08.316474,,
1305021,1305,BATIPUH SELATAN,2022-08-22 10:19:08.316474,,
1305030,1305,PARIANGAN,2022-08-22 10:19:08.316474,,
1305040,1305,RAMBATAN,2022-08-22 10:19:08.316474,,
1305050,1305,LIMA KAUM,2022-08-22 10:19:08.316474,,
1305060,1305,TANJUNG EMAS,2022-08-22 10:19:08.316474,,
1305070,1305,PADANG GANTING,2022-08-22 10:19:08.316474,,
1305080,1305,LINTAU BUO,2022-08-22 10:19:08.316474,,
1305081,1305,LINTAU BUO UTARA,2022-08-22 10:19:08.316474,,
1305090,1305,SUNGAYANG,2022-08-22 10:19:08.316474,,
1305100,1305,SUNGAI TARAB,2022-08-22 10:19:08.316474,,
